transition_date,year,month,time_period,person_id,age_group,gender,race,judicial_district,prior_length_of_incarceration,state_code
2017-01-06,2017,1,months_25_60,0003736552,25-29,MALE,WHITE,JUDICIAL_DISTRICT_5,0,US_OZ
2017-01-16,2017,1,months_25_60,0000749933,25-29,MALE,WHITE,JUDICIAL_DISTRICT_5,0,US_OZ
2017-01-03,2017,1,months_25_60,0005443905,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_5,6,US_OZ
2017-01-11,2017,1,months_25_60,0000885686,25-29,MALE,BLACK,JUDICIAL_DISTRICT_5,12,US_OZ
2017-01-12,2017,1,months_25_60,0004882481,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_5,12,US_OZ
2017-01-06,2017,1,months_25_60,0003270545,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_5,12,US_OZ
2017-01-24,2017,1,months_25_60,0005359812,25-29,MALE,WHITE,JUDICIAL_DISTRICT_5,12,US_OZ
2017-01-01,2017,1,months_25_60,0008864872,25-29,MALE,WHITE,JUDICIAL_DISTRICT_5,12,US_OZ
2017-01-24,2017,1,months_25_60,0006396634,25-29,MALE,BLACK,JUDICIAL_DISTRICT_5,18,US_OZ
2017-01-10,2017,1,months_25_60,0005849576,25-29,MALE,WHITE,JUDICIAL_DISTRICT_5,18,US_OZ
2017-01-05,2017,1,months_25_60,0007877684,25-29,MALE,BLACK,JUDICIAL_DISTRICT_5,24,US_OZ
2017-01-04,2017,1,months_25_60,0003272005,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_5,24,US_OZ
2017-01-20,2017,1,months_25_60,0000908758,25-29,MALE,HISPANIC,JUDICIAL_DISTRICT_5,24,US_OZ
2017-01-17,2017,1,months_25_60,0004451089,25-29,MALE,WHITE,JUDICIAL_DISTRICT_5,24,US_OZ
2017-01-08,2017,1,months_25_60,0007623585,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_1,0,US_OZ
2017-01-21,2017,1,months_25_60,0009112535,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_1,0,US_OZ
2017-01-05,2017,1,months_25_60,0005795873,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_1,0,US_OZ
2017-01-04,2017,1,months_25_60,0002090576,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_1,12,US_OZ
2017-01-27,2017,1,months_25_60,0006321403,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,12,US_OZ
2017-01-16,2017,1,months_25_60,0006803165,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,12,US_OZ
2017-01-25,2017,1,months_25_60,0005332212,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_1,12,US_OZ
2017-01-18,2017,1,months_25_60,0005125516,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_1,12,US_OZ
2017-01-14,2017,1,months_25_60,0007427548,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_1,18,US_OZ
2017-01-10,2017,1,months_25_60,0004290172,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_1,24,US_OZ
2017-01-28,2017,1,months_25_60,0002980863,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_1,24,US_OZ
2017-01-07,2017,1,months_25_60,0003490098,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,0,US_OZ
2017-01-22,2017,1,months_25_60,0007830618,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_2,6,US_OZ
2017-01-04,2017,1,months_25_60,0004332013,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_2,6,US_OZ
2017-01-16,2017,1,months_25_60,0004285853,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_2,6,US_OZ
2017-01-16,2017,1,months_25_60,0005864124,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_2,12,US_OZ
2017-01-03,2017,1,months_25_60,0001318194,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_2,12,US_OZ
2017-01-08,2017,1,months_25_60,0009406820,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,12,US_OZ
2017-01-27,2017,1,months_25_60,0003185236,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,12,US_OZ
2017-01-21,2017,1,months_25_60,0004153943,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,18,US_OZ
2017-01-18,2017,1,months_25_60,0008658762,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,18,US_OZ
2017-01-21,2017,1,months_25_60,0008360326,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,24,US_OZ
2017-01-26,2017,1,months_25_60,0008026254,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,24,US_OZ
2017-01-17,2017,1,months_25_60,0003214399,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_2,24,US_OZ
2017-01-10,2017,1,months_25_60,0007922497,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_2,24,US_OZ
2017-01-02,2017,1,months_25_60,0006046255,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_3,0,US_OZ
2017-01-10,2017,1,months_25_60,0007432745,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,0,US_OZ
2017-01-17,2017,1,months_25_60,0007907939,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_3,0,US_OZ
2017-01-12,2017,1,months_25_60,0006858522,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,6,US_OZ
2017-01-03,2017,1,months_25_60,0001754402,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,6,US_OZ
2017-01-22,2017,1,months_25_60,0001946458,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_3,6,US_OZ
2017-01-26,2017,1,months_25_60,0000104565,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_3,6,US_OZ
2017-01-15,2017,1,months_25_60,0000885328,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_3,12,US_OZ
2017-01-04,2017,1,months_25_60,0007500406,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_3,18,US_OZ
2017-01-20,2017,1,months_25_60,0006508410,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_3,18,US_OZ
2017-01-26,2017,1,months_25_60,0005572509,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,18,US_OZ
2017-01-16,2017,1,months_25_60,0000157763,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_3,24,US_OZ
2017-01-21,2017,1,months_25_60,0003880541,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_3,24,US_OZ
2017-01-14,2017,1,months_25_60,0003825474,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_3,24,US_OZ
2017-01-10,2017,1,months_25_60,0009237824,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_4,0,US_OZ
2017-01-07,2017,1,months_25_60,0003656030,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,0,US_OZ
2017-01-14,2017,1,months_25_60,0008945607,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_4,0,US_OZ
2017-01-28,2017,1,months_25_60,0005659184,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_4,0,US_OZ
2017-01-07,2017,1,months_25_60,0002483358,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,6,US_OZ
2017-01-01,2017,1,months_25_60,0007879861,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_4,6,US_OZ
2017-01-11,2017,1,months_25_60,0005666453,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_4,12,US_OZ
2017-01-10,2017,1,months_25_60,0001441840,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_4,18,US_OZ
2017-01-16,2017,1,months_25_60,0009406864,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_4,18,US_OZ
2017-01-16,2017,1,months_25_60,0001709935,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,18,US_OZ
2017-01-27,2017,1,months_25_60,0002821029,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_4,18,US_OZ
2017-01-20,2017,1,months_25_60,0003734918,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_4,18,US_OZ
2017-01-24,2017,1,months_25_60,0002460494,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_4,24,US_OZ
2017-01-03,2017,1,months_25_60,0008303094,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,24,US_OZ
2017-01-27,2017,1,months_25_60,0004676341,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,24,US_OZ
2017-01-03,2017,1,months_25_60,0002167897,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,0,US_OZ
2017-01-09,2017,1,months_25_60,0004154880,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,0,US_OZ
2017-01-19,2017,1,months_25_60,0000777589,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_5,6,US_OZ
2017-01-07,2017,1,months_25_60,0004379369,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_5,6,US_OZ
2017-01-02,2017,1,months_25_60,0007849929,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,6,US_OZ
2017-01-28,2017,1,months_25_60,0008082572,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,6,US_OZ
2017-01-16,2017,1,months_25_60,0000521314,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_5,12,US_OZ
2017-01-15,2017,1,months_25_60,0003145117,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,12,US_OZ
2017-01-21,2017,1,months_25_60,0007726914,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,12,US_OZ
2017-01-18,2017,1,months_25_60,0008718502,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_5,12,US_OZ
2017-01-09,2017,1,months_25_60,0007046975,25-29,FEMALE,WHITE,JUDICIAL_DISTRICT_5,12,US_OZ
2017-01-12,2017,1,months_25_60,0001456191,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_5,18,US_OZ
2017-01-14,2017,1,months_25_60,0009166079,25-29,FEMALE,BLACK,JUDICIAL_DISTRICT_5,18,US_OZ
2017-01-07,2017,1,months_25_60,0007984538,25-29,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,18,US_OZ
2017-01-02,2017,1,months_25_60,0000898563,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_1,0,US_OZ
2017-01-14,2017,1,months_25_60,0009705389,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_1,0,US_OZ
2017-01-12,2017,1,months_25_60,0000819928,30-34,MALE,WHITE,JUDICIAL_DISTRICT_1,0,US_OZ
2017-01-23,2017,1,months_25_60,0009979103,30-34,MALE,WHITE,JUDICIAL_DISTRICT_1,6,US_OZ
2017-01-20,2017,1,months_25_60,0008854621,30-34,MALE,WHITE,JUDICIAL_DISTRICT_1,6,US_OZ
2017-01-28,2017,1,months_25_60,0007287278,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_1,12,US_OZ
2017-01-24,2017,1,months_25_60,0002661047,30-34,MALE,WHITE,JUDICIAL_DISTRICT_1,12,US_OZ
2017-01-07,2017,1,months_25_60,0004528626,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_1,18,US_OZ
2017-01-18,2017,1,months_25_60,0007524094,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_1,24,US_OZ
2017-01-24,2017,1,months_25_60,0009882902,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_1,24,US_OZ
2017-01-23,2017,1,months_25_60,0006195266,30-34,MALE,BLACK,JUDICIAL_DISTRICT_2,0,US_OZ
2017-01-16,2017,1,months_25_60,0001789008,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_2,0,US_OZ
2017-01-27,2017,1,months_25_60,0002119140,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_2,0,US_OZ
2017-01-01,2017,1,months_25_60,0002897500,30-34,MALE,WHITE,JUDICIAL_DISTRICT_2,0,US_OZ
2017-01-03,2017,1,months_25_60,0003167969,30-34,MALE,BLACK,JUDICIAL_DISTRICT_2,6,US_OZ
2017-01-03,2017,1,months_25_60,0000875311,30-34,MALE,BLACK,JUDICIAL_DISTRICT_2,6,US_OZ
2017-01-28,2017,1,months_25_60,0009456191,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_2,6,US_OZ
2017-01-04,2017,1,months_25_60,0000169314,30-34,MALE,WHITE,JUDICIAL_DISTRICT_2,12,US_OZ
2017-01-18,2017,1,months_25_60,0009020011,30-34,MALE,WHITE,JUDICIAL_DISTRICT_2,12,US_OZ
2017-01-21,2017,1,months_25_60,0001957034,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_2,18,US_OZ
2017-01-19,2017,1,months_25_60,0006712983,30-34,MALE,WHITE,JUDICIAL_DISTRICT_2,18,US_OZ
2017-01-23,2017,1,months_25_60,0008636784,30-34,MALE,BLACK,JUDICIAL_DISTRICT_2,24,US_OZ
2017-01-25,2017,1,months_25_60,0002752874,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_2,24,US_OZ
2017-01-06,2017,1,months_25_60,0006402022,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_2,24,US_OZ
2017-01-01,2017,1,months_25_60,0006945716,30-34,MALE,WHITE,JUDICIAL_DISTRICT_2,24,US_OZ
2017-01-19,2017,1,months_25_60,0007843604,30-34,MALE,BLACK,JUDICIAL_DISTRICT_3,0,US_OZ
2017-01-07,2017,1,months_25_60,0005255675,30-34,MALE,WHITE,JUDICIAL_DISTRICT_3,0,US_OZ
2017-01-21,2017,1,months_25_60,0003299578,30-34,MALE,WHITE,JUDICIAL_DISTRICT_3,6,US_OZ
2017-01-14,2017,1,months_25_60,0007766343,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_3,12,US_OZ
2017-01-21,2017,1,months_25_60,0001168853,30-34,MALE,WHITE,JUDICIAL_DISTRICT_3,12,US_OZ
2017-01-05,2017,1,months_25_60,0000527045,30-34,MALE,WHITE,JUDICIAL_DISTRICT_3,12,US_OZ
2017-01-07,2017,1,months_25_60,0001563406,30-34,MALE,BLACK,JUDICIAL_DISTRICT_3,18,US_OZ
2017-01-03,2017,1,months_25_60,0009231824,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_3,18,US_OZ
2017-01-03,2017,1,months_25_60,0006763695,30-34,MALE,WHITE,JUDICIAL_DISTRICT_3,18,US_OZ
2017-01-12,2017,1,months_25_60,0002422270,30-34,MALE,BLACK,JUDICIAL_DISTRICT_3,24,US_OZ
2017-01-22,2017,1,months_25_60,0003647221,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_3,24,US_OZ
2017-01-17,2017,1,months_25_60,0009844261,30-34,MALE,BLACK,JUDICIAL_DISTRICT_4,0,US_OZ
2017-01-05,2017,1,months_25_60,0007645955,30-34,MALE,BLACK,JUDICIAL_DISTRICT_4,0,US_OZ
2017-01-10,2017,1,months_25_60,0000798237,30-34,MALE,WHITE,JUDICIAL_DISTRICT_4,0,US_OZ
2017-01-23,2017,1,months_25_60,0001392183,30-34,MALE,WHITE,JUDICIAL_DISTRICT_4,0,US_OZ
2017-01-20,2017,1,months_25_60,0006969641,30-34,MALE,BLACK,JUDICIAL_DISTRICT_4,6,US_OZ
2017-01-12,2017,1,months_25_60,0006513057,30-34,MALE,BLACK,JUDICIAL_DISTRICT_4,6,US_OZ
2017-01-02,2017,1,months_25_60,0006964823,30-34,MALE,WHITE,JUDICIAL_DISTRICT_4,6,US_OZ
2017-01-09,2017,1,months_25_60,0003851902,30-34,MALE,WHITE,JUDICIAL_DISTRICT_4,6,US_OZ
2017-01-06,2017,1,months_25_60,0009952312,30-34,MALE,BLACK,JUDICIAL_DISTRICT_4,12,US_OZ
2017-01-24,2017,1,months_25_60,0009435913,30-34,MALE,WHITE,JUDICIAL_DISTRICT_4,18,US_OZ
2017-01-20,2017,1,months_25_60,0009601311,30-34,MALE,WHITE,JUDICIAL_DISTRICT_4,18,US_OZ
2017-01-14,2017,1,months_25_60,0003763178,30-34,MALE,BLACK,JUDICIAL_DISTRICT_4,24,US_OZ
2017-01-10,2017,1,months_25_60,0004664622,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_5,6,US_OZ
2017-01-19,2017,1,months_25_60,0006667213,30-34,MALE,WHITE,JUDICIAL_DISTRICT_5,6,US_OZ
2017-01-23,2017,1,months_25_60,0000668118,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_5,12,US_OZ
2017-01-27,2017,1,months_25_60,0002919525,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_5,12,US_OZ
2017-01-09,2017,1,months_25_60,0007149865,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_5,18,US_OZ
2017-01-21,2017,1,months_25_60,0001488853,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_5,18,US_OZ
2017-01-05,2017,1,months_25_60,0008772413,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_5,24,US_OZ
2017-01-27,2017,1,months_25_60,0003143876,30-34,MALE,HISPANIC,JUDICIAL_DISTRICT_5,24,US_OZ
2017-01-25,2017,1,months_25_60,0007337560,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_1,0,US_OZ
2017-01-19,2017,1,months_25_60,0003688224,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,0,US_OZ
2017-01-16,2017,1,months_25_60,0003257971,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_1,6,US_OZ
2017-01-11,2017,1,months_25_60,0007869829,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,6,US_OZ
2017-01-08,2017,1,months_25_60,0001298213,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,6,US_OZ
2017-01-09,2017,1,months_25_60,0005343675,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_1,12,US_OZ
2017-01-19,2017,1,months_25_60,0003989141,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_1,12,US_OZ
2017-01-04,2017,1,months_25_60,0009458547,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,18,US_OZ
2017-01-06,2017,1,months_25_60,0008799214,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,18,US_OZ
2017-01-15,2017,1,months_25_60,0001700362,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_1,18,US_OZ
2017-01-19,2017,1,months_25_60,0003780888,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_1,18,US_OZ
2017-01-28,2017,1,months_25_60,0007428987,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_1,24,US_OZ
2017-01-26,2017,1,months_25_60,0000856037,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_1,24,US_OZ
2017-01-04,2017,1,months_25_60,0009188226,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_1,24,US_OZ
2017-01-24,2017,1,months_25_60,0002316627,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_1,24,US_OZ
2017-01-02,2017,1,months_25_60,0000661183,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_2,0,US_OZ
2017-01-24,2017,1,months_25_60,0009431522,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,0,US_OZ
2017-01-10,2017,1,months_25_60,0009994608,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_2,6,US_OZ
2017-01-09,2017,1,months_25_60,0005690686,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_2,6,US_OZ
2017-01-02,2017,1,months_25_60,0009316037,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_2,12,US_OZ
2017-01-21,2017,1,months_25_60,0002157135,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_2,12,US_OZ
2017-01-16,2017,1,months_25_60,0000425343,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_2,18,US_OZ
2017-01-26,2017,1,months_25_60,0005195642,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_2,18,US_OZ
2017-01-02,2017,1,months_25_60,0001682780,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_2,18,US_OZ
2017-01-25,2017,1,months_25_60,0003166132,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_2,18,US_OZ
2017-01-22,2017,1,months_25_60,0003385769,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,24,US_OZ
2017-01-04,2017,1,months_25_60,0007458401,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_2,24,US_OZ
2017-01-11,2017,1,months_25_60,0004823503,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_3,0,US_OZ
2017-01-03,2017,1,months_25_60,0003065487,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,0,US_OZ
2017-01-28,2017,1,months_25_60,0001323273,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,0,US_OZ
2017-01-13,2017,1,months_25_60,0008163404,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_3,0,US_OZ
2017-01-04,2017,1,months_25_60,0000969169,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,6,US_OZ
2017-01-02,2017,1,months_25_60,0000784897,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_3,6,US_OZ
2017-01-08,2017,1,months_25_60,0004404953,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_3,12,US_OZ
2017-01-06,2017,1,months_25_60,0003408003,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_3,12,US_OZ
2017-01-02,2017,1,months_25_60,0009806552,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,12,US_OZ
2017-01-09,2017,1,months_25_60,0005163377,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,12,US_OZ
2017-01-27,2017,1,months_25_60,0007241963,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_3,18,US_OZ
2017-01-03,2017,1,months_25_60,0008101979,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_3,18,US_OZ
2017-01-18,2017,1,months_25_60,0004252304,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,18,US_OZ
2017-01-21,2017,1,months_25_60,0005445061,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_3,18,US_OZ
2017-01-10,2017,1,months_25_60,0003267789,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_3,24,US_OZ
2017-01-22,2017,1,months_25_60,0006508296,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_3,24,US_OZ
2017-01-18,2017,1,months_25_60,0007418112,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,24,US_OZ
2017-01-13,2017,1,months_25_60,0000636494,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_3,24,US_OZ
2017-01-19,2017,1,months_25_60,0004422074,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_3,24,US_OZ
2017-01-24,2017,1,months_25_60,0000386976,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_4,0,US_OZ
2017-01-02,2017,1,months_25_60,0001361321,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,0,US_OZ
2017-01-16,2017,1,months_25_60,0006643327,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,0,US_OZ
2017-01-23,2017,1,months_25_60,0006194641,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_4,0,US_OZ
2017-01-28,2017,1,months_25_60,0002123056,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_4,6,US_OZ
2017-01-09,2017,1,months_25_60,0006123980,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,6,US_OZ
2017-01-19,2017,1,months_25_60,0007153699,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_4,6,US_OZ
2017-01-08,2017,1,months_25_60,0003169283,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,12,US_OZ
2017-01-12,2017,1,months_25_60,0006204456,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,12,US_OZ
2017-01-20,2017,1,months_25_60,0008252145,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_4,12,US_OZ
2017-01-04,2017,1,months_25_60,0000137067,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_4,12,US_OZ
2017-01-09,2017,1,months_25_60,0008790975,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,18,US_OZ
2017-01-09,2017,1,months_25_60,0008778557,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_4,24,US_OZ
2017-01-02,2017,1,months_25_60,0003855271,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_4,24,US_OZ
2017-01-21,2017,1,months_25_60,0000804985,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_5,0,US_OZ
2017-01-26,2017,1,months_25_60,0000127731,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_5,0,US_OZ
2017-01-21,2017,1,months_25_60,0001535000,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_5,0,US_OZ
2017-01-07,2017,1,months_25_60,0004817920,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_5,6,US_OZ
2017-01-09,2017,1,months_25_60,0000360730,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_5,6,US_OZ
2017-01-08,2017,1,months_25_60,0001825521,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,6,US_OZ
2017-01-02,2017,1,months_25_60,0005492179,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,6,US_OZ
2017-01-03,2017,1,months_25_60,0006715545,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_5,6,US_OZ
2017-01-14,2017,1,months_25_60,0006085457,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_5,6,US_OZ
2017-01-13,2017,1,months_25_60,0001475636,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_5,12,US_OZ
2017-01-08,2017,1,months_25_60,0005644092,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_5,12,US_OZ
2017-01-11,2017,1,months_25_60,0009291508,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,12,US_OZ
2017-01-07,2017,1,months_25_60,0003523642,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_5,18,US_OZ
2017-01-08,2017,1,months_25_60,0001629145,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_5,18,US_OZ
2017-01-25,2017,1,months_25_60,0007821933,30-34,FEMALE,BLACK,JUDICIAL_DISTRICT_5,24,US_OZ
2017-01-08,2017,1,months_25_60,0005621430,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,24,US_OZ
2017-01-20,2017,1,months_25_60,0005961945,30-34,FEMALE,HISPANIC,JUDICIAL_DISTRICT_5,24,US_OZ
2017-01-02,2017,1,months_25_60,0004833958,30-34,FEMALE,WHITE,JUDICIAL_DISTRICT_5,24,US_OZ
2017-01-16,2017,1,months_25_60,0005056470,60+,MALE,BLACK,JUDICIAL_DISTRICT_1,0,US_OZ
2017-01-25,2017,1,months_25_60,0002248492,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_1,0,US_OZ
2017-01-15,2017,1,months_25_60,0009225543,60+,MALE,HISPANIC,JUDICIAL_DISTRICT_1,0,US_OZ
2017-01-19,2017,1,months_25_60,0004294108,60+,MALE,BLACK,JUDICIAL_DISTRICT_1,6,US_OZ
2017-01-03,2017,1,months_25_60,0003658248,60+,MALE,WHITE,JUDICIAL_DISTRICT_1,6,US_OZ
